reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A1LIFFSKH6OYLM,B007WTAJTO,T. Triol,"[0, 0]",Work perfect in my GoPro camera. I have always found San Disk are the best. I would definitely buy again.,5.0,Great chip,1354924800,2012-08-12,848,0,0
A1CW7VRN2VT5LV,B007WTAJTO,Tubifex,"[0, 0]",I have had a few different brands of SD card's and I keep coming back to Sandisk. The price and quality is great.,5.0,Great Price Great Quality,1366329600,2013-04-19,598,0,0
ABAPF3XY1W6JX,B007WTAJTO,TucsonShopper,"[3, 3]","High speed class 10 memory works great in my new Microsoft Surface RT (saved my over $80 for an addition 32GB from MS). All of my work for the past decade fits into 32GBs. At $19, it costs less than any other class 10 card (in other words, it's the fastest at this price). It's plenty fast for me. But, as reviewer NLee points out, it is very easy to confuse this with much slower class 6 cards (so be careful as you compare). This card worked as soon as I plugged it in - with no problems. Highly recommended. Now, some test the Transend microSD as faster (see first commend for one URL), but performance is more likely limited by your reader. SanDisk is the most popular for good reasons (#1 selling microSDHC card at Amazon). Now, this also means it is the most popular to counterfeit (the likely source of most poor experiences - recent sources estimate that millions have been purchased just on eBay and others have confirmed getting fakes through Amazon vendors). This comes with a SDHC adapter.Some (more expensive) cards you may want to consider (reliability and compatibility issues with others):Transcend Information TS32GUSDC10 32GB micro SDHC10 Flash Memory - No Box or Adapter(without adapter)Samsung 32GB High Speed MicroSDHC Memory Card with SD adapter(with adapter)Other items I also got for my MS Surface RT:Belkin USB 2.0 4-Port Ultra-Mini HubFosmon HDMI to Micro HDMI Cable (6 Feet)HDE Wireless USB Presentation Remote Clicker PenVG Hydei Edition Black Nylon Protective Carrying Bag with Removable Shoulder Strap for Microsoft Surface Windows RT 10.6-inch ClearType HD Display Tablet (32GB 64GB)Plugable USB 2.0 to 10/100 Fast Ethernet LAN Wired Network Adapter for Macbook Air, Chromebook, Windows, Wii, Wii U, Linux, and Specific Android Tablets (ASIX AX88772 chipset)GOgroove DynaMIX Noise-Isolating Earbuds w/ Microphone for Google Nexus 7 / Samsung Galaxy Note 10.1 / Asus Transformer / Coby Kyros / Kindle Fire / Microsoft Surface / iPad & More - Incl. Cleaning Kit",5.0,High speed at a great price,1353628800,2012-11-23,745,3,3
A3SV35W6Z9KSF3,B007WTAJTO,Tudor Baciu,"[1, 1]",i choose this card to eliminate worries when i travel far away from home . very quick and look so strong,5.0,must have for a GoPro camera,1358640000,2013-01-20,687,1,1
A5DAY6WFRIFPO,B007WTAJTO,Tu,"[0, 0]","More storage for my phone. Easy to insert, it's really small hence micro, so make sure you don't end up losing it before you get it into your phone. I'm really happy with this product and decent price too.",5.0,Yay,1389744000,2014-01-15,327,0,0
AVKEG8729JQLD,B007WTAJTO,Tunia,"[1, 1]","Started acting erratically after about a month, it's now been a little over a month and all my files are gone. Not all of them were able to be backed up. I hope I can get at least the pictures back. Glad the S4 backs up photos automatically...",1.0,Died right after return window,1374796800,2013-07-26,500,1,1
A2PWB7VN7I0XV2,B007WTAJTO,tunnelratt,"[0, 0]",Sd card works perfect just as you would expect I would recomend this sd card to any one with a camera,5.0,Just as described,1400025600,2014-05-14,208,0,0
ANQOWWGUQA0PK,B007WTAJTO,TurkeyMan,"[0, 0]","I never know what to write on these types of items...SanDisk is a name brand, I have never had a problem with any of their products.It works great in my I-Kam Extreme video glasses and the data transfers easily to my desktop pc.",5.0,It's a Memory card...,1391558400,2014-05-02,220,0,0
A2IIJSHIK5R1QX,B007WTAJTO,tw98056,"[0, 0]","Just got a new Razor Max HD with 32 GB and wanted to add more memory, paid a few more bucks for Sandisk and it's always worth it!  The phone recognized the additional memory and I'm good to go with 64 GB now.",5.0,Sandisk quality never fails,1367193600,2013-04-29,588,0,0
AGEJKYUWUX1LR,B007WTAJTO,T. Watts,"[0, 0]",Not a lot to say about this memory. Sits in my S4 phone with no issues. Does not appear to have any lags.,5.0,Memory! Nothing exciting.,1385683200,2013-11-29,374,0,0
A2D8L49KEYKAQS,B007WTAJTO,Tweak,"[0, 0]","Actually their is an EXTREME version but the price is about double and since I am not planning to shoot in 2.7 or 4K their was no need to pay more and get no improvement. Grabbed 2 of these, one for my father for his Great for my GoPro HERO 3+ Black Edition and both cards worked as expected. Works great with 1080p @ 60FPS in the GoPro and I imagine it probably would work for 2.7 and maybe it would work with 4K but again not bought with that intent so these perfectly suit our needs.",5.0,Great for my GoPro HERO 3+ Black Edition,1388102400,2013-12-27,346,0,0
A2HITJWQ2HVEGR,B007WTAJTO,"T. Wijaya ""TW""","[0, 0]","Price of micro SD per GB is much lower compared to a few years ago.Works fine with LG G2x and Galaxy Note 2.With all the new phones with more than 6M pixels and 1080p video, your internal storage is going to dry out very fast. External Micro SD is definitely a must.4GB and 8 GB are running out very fast :(. 32GB is definitely a welcome (especially if you buy it during the sale)Pro:1. Bought this during sale - under 25 USD.2. Class 10 - fastest (for now)3. Trusted brand: SanDiskCons:None.",5.0,Must buy if you have a phone/tablet that accept Micro SD,1360195200,2013-07-02,524,0,0
A2DB3W4GWFLJIA,B007WTAJTO,twilightstar,"[0, 0]",I think the title says it all. This card is &#34;Super Fast and Works Great&#34;. So happy to have this in my phone. (Samsung Galaxy SIII),5.0,Super Fast and Works Great,1383264000,2013-01-11,696,0,0
A3KSD50RJUX3PC,B007WTAJTO,"T. Winegard ""JerryandCynthia . com""","[0, 0]",I bought this to go into the new Samsung Galaxy Note 8 tablet I bought. Works like a charm and big enough to hold my data.,5.0,Does what you expect it to do.,1386201600,2013-05-12,575,0,0
A1KZB9SEXO5MN,B007WTAJTO,Twin Jalanugraha,"[0, 0]","I've wasted time and money trying other company's SD and MicroSD cards, some work all right, and some died on me, it's not the price that you pay but rather the value that you get. Let me tell ya, SanDisk makes the best memory cards, period..... I bought one of this card for my Samsung Galaxy Note 2 phone, mostly for movies and music. I usually use AnyDVD & Handbrake programs to convert movies (large MP4 also playable on my Samsung tablet) and simply copy-and-paste movies and musics on this little card. Both my phone and tablet read this card without any problem and I cannot imagine my phone without it. Now I've bought 2 more....",5.0,Why bother with anyone else?,1371772800,2013-06-21,535,0,0
A2DKQQIZ793AV5,B007WTAJTO,Twister,"[45, 49]","Sandisk announcement of the first 128GB micro SD took internet by storm. Our phones evolved into multimedia powerhouses with 5.5&#34;-6&#34; displays, desktop grade processing power, OTG support for external peripheral accessories, powerful cameras, and more. The only thing was missing a super high capacity internal removable storage at an affordable price. 128GB micro SD announcement finally filled that gap, supported by amazon current sale of $119 shipped, but the question still remained if some of the older smartphones will be able to handle/recognize this capacity. I was personally curious considering original Note 2 spec was calling for support of up to 64GB only.Now, about the card itself. Its their Ultra edition with a read speeds of up 30MB/s and Class 10 performance. As part of Ultra edition it's considered to be waterproof, temperature-proof, x-ray-proof, magnet-proof, and also shockproof. In addition to a flash card itself, it also includes SD adapter for compatibility with digital cameras and also direct reading on laptops/PCs support SD card.So here comes the verdict: IT WORKS with Note 2!!! My Note 2 is all stock, Verizon SCH-I605 version, running stock Android 4.3. I checked the card first with an adapter on my laptop and then mounted it on my Note 2 where it was recognized with a right capacity. I also ran A1 SD Benchmark app (both long and accurate benchmark tests) to verify it with success. Read/write speed were not quite near 30MB/s, but it's still pretty good.My opinion? This card takes multimedia powerhouse Note 2 to the next level!!! Now you don't have to be limited and can store your favorite albums in FLAC audio format, or have a small library of your favorite movies stored permanently, or take more high def videos, and so on. Just always stay up to date with backups. If flash card fails, it will be covered under warranty, but your pictures and videos will be lost forever.",5.0,Super high capacity!!!  Excellent price (on Amazon) and it works great with my Note 2!!!,1394150400,2014-07-03,158,45,49
A20I4R7EJEASUX,B007WTAJTO,TX_4X4,"[0, 0]",I have used this in my smart phone for about 5 months with no problems.  I read other reviews on the specifics and decided that this was the best option.  I have not had any issues and would recommend this product.,5.0,Samsung Galaxy S4,1392163200,2014-12-02,6,0,0
A2ST5M8E6Y8VSC,B007WTAJTO,TXAggieLady,"[0, 0]",works great for the price ad I use it for music and pictures. cant beat the quality and reliability of this brand,5.0,great for price,1388102400,2013-12-27,346,0,0
AV10H5K6VPQIJ,B007WTAJTO,Ty,"[0, 0]",I bought it for my galaxy tab 10.1 and formatted it to FAT32.  Works excellent and i have more than enough space for what ever i need on my tablet.  going to buy another one for my Handy cam!,5.0,Great,1374105600,2013-07-18,508,0,0
A2X6CW8HF85FMA,B007WTAJTO,Tyler Durden,"[0, 0]",Bought this to go into my Galaxy Note II. My phone recognized it and started using it immediately and automatically.  Very happy with purchase and would recommend to anyone with a Galaxy Note II.,5.0,Storage Space for Android Phone!,1399420800,2014-07-05,156,0,0
AS225FTMC1Z95,B007WTAJTO,"Tyler J. Larson ""Tman52""","[0, 0]",pretty good! had a hiccup then they were pretty helpful and fixing the problem! used for my go pro and works freaking great!,5.0,great device,1384732800,2013-11-18,385,0,0
A2NWH5W5DX8VLC,B007WTAJTO,Tyler Murray,"[0, 0]",Not cheap but really quite amazing that they can now fit so much info on such a small item. Already have a 16 GB version and expect this will perform the same. Comes with an adapter and also a plastic case that holds both the micro sd card and adapter which is nice.Almost wish they made a bigger capacity version as I use this with a GoPro and even this 64 GB model will fill up quickly.,5.0,Amazing Technology,1385510400,2013-11-27,376,0,0
A2Q75N6ULRC45P,B007WTAJTO,Tyler Pomerhn,"[0, 0]","I get 59.8GB of space on this in my Razr Maxx. I swapped it in in place of the factory 16GB one and had the system format it. It caused the phone to reboot, but after a reboot I had the full storage space. Seems quick enough to load... have not done full file transfer tests but loading 1700 songs onto it took about a half hour.",5.0,Works well in RAZR MAXX,1354233600,2012-11-30,738,0,0
A1BZ0FGOGO5G35,B007WTAJTO,Tyler S.,"[0, 0]",I got this SD card for my android tablet. My only complaint is after the tablet installed its file system my computers would no longer recognize the SD card. Still love it.,4.0,Great item,1395100800,2014-03-18,265,0,0
A4BC3GIA9QUYX,B007WTAJTO,typhoon43,"[0, 0]","I needed a place to shove all my music videos for party portability. The write speeds are around 10-12MB a second, so it's no barn burner, but read speeds are good enough to playback 1080p content, and that's what really counts to me.",5.0,Rocks out in my Surface 2 Pro,1390953600,2014-01-29,313,0,0
A4K1YGL2AXS9F,B007WTAJTO,Tyson,"[0, 0]",Works flawlessly.  I dont buy any SD cards unless its from SanDisk.  Never had a problem with them and i know their class speeds are true or under rated compared to other brands.,5.0,Always choose SanDisk,1386288000,2013-06-12,544,0,0
A1TNJ5721Q0928,B007WTAJTO,U2,"[0, 0]",Yep. Works like it should.,5.0,Great,1404518400,2014-05-07,215,0,0
A3QV698W7K3DMX,B007WTAJTO,u e chapa,"[0, 0]","the micro card was a snap to insert into my tablet and now i have the extra storage should i ever need it.  i use sandisk cards on all my cameras also 'cause they're quality products, and i got this one for a great price too.",5.0,tiny but sweet!,1401580800,2014-01-06,336,0,0
ACDZ7TXNS156I,B007WTAJTO,ukswrath,"[0, 0]","Installed one of these in my Galaxy S4, nice addition. All my HD movies and audio files stream from this card, Perfect!",5.0,Fast & Reliable!,1372032000,2013-06-24,532,0,0
A10938QNO7IYIB,B007WTAJTO,"Ulises Bocchio ""Ulises Bocchio""","[0, 0]",Works great with my Samsung Galaxy Note 3. Now I have 96GB total memory! Awesome! The price was quite good too,5.0,Awesome!,1383609600,2013-05-11,576,0,0
A1KP58NXOH69XT,B007WTAJTO,Umang,"[0, 0]",Correctly priced. I bought it to use with my surface pro. Works great out of the box and transfer speeds are excellent.,5.0,Great!,1365465600,2013-09-04,460,0,0
A2QB5EM08KTI1G,B007WTAJTO,Umpire.20,"[0, 0]","I've used many SanDisk memory cards over the years.  This one ranks way up there just like all the others.  I am using it in a Samsung Tablet and it does all I want it to do.  I cannot comment on speed, since that isn't an issue to me.  For storage this is quite the gem.  And I bought it &#34;pretty cheap&#34;.",5.0,Another Quality Product from SanDisk,1391126400,2014-01-31,311,0,0
A2KVW8BZEQRI56,B007WTAJTO,Uncle Gary,"[0, 0]",I got this micro sd card strictly to hold music on my HTC One M8. I was able to fit approx 840 albums ripped at 192kbps vbr in AAC format using dBpoweramp. Couldn't ask for anything better. 5 stars.,5.0,Works great in my HTC One M8,1403308800,2014-06-21,170,0,0
A1NYUTV6F7O8V3,B007WTAJTO,"Underberg ""Underberg""","[0, 0]","It works just fine in my Galaxy 3s phone.  Now, I more room than I know what to do with.",5.0,Now I have lots of room.,1386374400,2013-07-12,514,0,0
A3K4F5DRZEXB5N,B007WTAJTO,unixman,"[0, 0]",Works fine in a Samsung Galaxy Note 2 - no need to format (although I did) - recognized as soon as it was popped in 59.47GB usable.Arrived really fast and nicely packaged.  I would order again.,5.0,Very Good,1356739200,2012-12-29,709,0,0
A2QHKAZAPFKHQ,B007WTAJTO,Unsatisfied,"[0, 0]",This is about the same as what you would pay at Costco but you don't have to pay the sales tax. Same card lower price. Nice.,5.0,Good card and good price,1390176000,2014-01-20,322,0,0
AQNR7IWYII4WW,B007WTAJTO,"USMC-Vet ""The Few The Proud""","[0, 0]","I really don't know that the complaints other posted were all about, but I have bought 3 of these sandisk micro sd card already.  for my phone, my wife and my daughter's phone. store lots of movies, pictures. videos....etc. all works just fine, no issues at all.",5.0,"What can you complain about??? it works; been using it for months now, no problem at all.",1379808000,2013-09-22,442,0,0
A2AC68C4B88P6U,B007WTAJTO,"V. Alapati ""venkata""","[0, 0]",my slr has sd cards that take time for the next click thought this would solve the problem as it says its faster and a way better product but i don't see that happening.,3.0,not something that i thought of.,1375660800,2013-05-08,579,0,0
A2BZKMVWBQ2VLE,B007WTAJTO,"Valentina ""DiveGirl55""","[0, 0]","SANDISK makes great products, I always try to buy their name. This is for the Sony digital recorder I also bought.",5.0,"SANDISK makes great products, I always try to buy their name",1399075200,2014-03-05,278,0,0
A324Q16NTIRFR9,B007WTAJTO,"Vanessa Roberts ""Book Lover""","[0, 0]","I got the &#34;Ultra&#34; becuase it said it lets your camera phone save pictures faster, it seems to do that. Also, it was a great price.",5.0,It seems faster,1364947200,2013-03-04,644,0,0
AWWW84R8Q4JG9,B007WTAJTO,varma1986,"[1, 1]","I purchased this Micro SD card with adapter to supplement my UltraBook which came with a MSata storage of only 128Gb.The 64 GB SD Card is a whole lot of storage and the prices of these have fallen to low in recent times and believe will fall further as newer technologies will come.I would recommend this 64GB original SanDisk Micro SD card for anyone who needs large storage space at good prices, especially for the Samsung Galaxy S2 & S3 or the UltraBooks.",5.0,Good Price Large Storage,1349481600,2012-06-10,911,1,1
A72K096ZOUAJL,B007WTAJTO,Varune,"[0, 0]",not much to be said about this. sandisk makes some of the best SD cards..i have even washed mine in the washing machine by mistake and it still works,5.0,you can never go wrong with sandisk,1389830400,2014-01-16,326,0,0
A2L8FUCG0CYD4H,B007WTAJTO,vato,"[0, 0]","this item works great but maybe a better price would be better, I use it on my phones works great",4.0,good deal,1374364800,2013-07-21,505,0,0
A1IIFU05LM2VK8,B007WTAJTO,Vatsal Agarwal,"[0, 0]",Been using this card in my Nokia Lumia 820 for over a year now. It gives decent speed and works good. No issues at all.,5.0,Good product,1395705600,2014-03-25,258,0,0
A280KHZO2L7GKA,B007WTAJTO,V. Aub,"[0, 0]","I use this in my Galaxy S3 so that I can carry all my MP3s that are on my iPOD classic (45GB).The only complaint I have is not with this unit, but with smartphones in general.  They are still to sensitive to be used as a true mp3 player replacement.  If you are not too careful, you may crack the screen on your phone if you try to use it as an all-purpose media player.My ipod classic is five years old and it has yet to have its screen crack on me.  It definitely hold up better at the gym than my phone.  Anyway, this SDXC card is great.",5.0,Great Mass storage device for your smartphone,1355702400,2012-12-17,721,0,0
AIVU1J51MJ9O2,B007WTAJTO,"Vaughn ""The answer man!""","[0, 0]","It amazing how much data they can fit on these tiny cards these days.  When I saw this 32gb class 10 card for $20, I snatched it up for my 10&#34; Android tablet to hold my library of kids DVD movies I converted to tablet video for my kids to watch while on the road.  It works great and the kids love it.",5.0,Works great!,1381968000,2013-10-17,417,0,0
A2COG0JN3ACP8,B007WTAJTO,V. Cortes,"[0, 0]",Overall great price per gigs  real money saver . Expands my tablets memory 10 fold as well as keeping it from crashing,5.0,Great product good price,1390953600,2014-01-29,313,0,0
A2A0XVXWTZGW1I,B007WTAJTO,V. Do,"[0, 0]","Not much to say about this.  Works well with a Samsung Galaxy S2.  Haven't tested the read/write speeds, but it seems about right for a Class 10 card.",5.0,So far so good,1374537600,2013-07-23,503,0,0
A16RBMTB3K9X6U,B007WTAJTO,vdub,"[0, 0]",I've read a lot of reviews about this not working with the S3. I have had this for 6 months now and no issues yet.,5.0,Works fine with my S3,1391212800,2014-01-02,340,0,0
AIGKP8O35C6NK,B007WTAJTO,"V. Ebbinghaus ""lilpcsister""","[0, 0]",seems to work good in my gopro  have only had it a few days and if i have problems with it in coming months i will update this.. for not.. it works...,3.0,does the trick,1397952000,2014-04-20,232,0,0
A12Y5ZX3L3N4VQ,B007WTAJTO,Venatius,"[0, 0]","I find this card seems to frequently stop working altogether and have to be reformatted, or simply re-seated. It's hard to know if this is the fault of the device I use it in (a cellphone), or the card itself, so I can't really hold that against it, but all I can say is that's been my experience with this card, and not others.",3.0,May be unreliable,1355270400,2012-12-12,726,0,0
A206MKVOFBMHK6,B007WTAJTO,VENROXAS,"[0, 0]",Love the micro sd card. It's everything i wanted and needed. The packaging was hassle free and easy to open,5.0,Amazing,1379116800,2013-09-14,450,0,0
A365PBEOWM7EI7,B007WTAJTO,ventingisok,"[0, 0]","Known brand, good packaging and working well in the phone.I wish the reviews did not require a set number of words.",5.0,works,1384473600,2013-11-15,388,0,0
A3IL7PZLT88O5M,B007WTAJTO,Veronica,"[0, 0]",I bought this for my father and he definitely enjoys the extra storage space. Who wouldn't. It came in a timely manner and was easy to install.,5.0,Great,1390608000,2014-01-25,317,0,0
A754L99D7YXTH,B007WTAJTO,Veronica,"[0, 0]","This product works as described.  It's just not super quick.  I would recommend this product, especially, if you get it on sale.",3.0,Does the job,1390176000,2014-01-20,322,0,0
A3QIEVO240ZIEJ,B007WTAJTO,vetteman18361,"[0, 0]","I placed it in my better half's Samsung Galaxy 3 cellphone, and she was blown away with speed her phone now has. She comments on it all of the time. Most of the time, all I hear is &#34;Oh WOW&#34;",5.0,Good to Go,1384992000,2013-11-21,382,0,0
A2LZ2DITNN67XN,B007WTAJTO,V.Gonzales,"[0, 0]","I'm always happy with a SanDisk purchase. I am currently using this microSDXC in my cellphone Samsung G4, which is more than enough for pictures, videos, and document downloads. Very fast read and write.",5.0,Excellent SanDisk,1394582400,2014-12-03,5,0,0
A33Q3ZLH6U2HSM,B007WTAJTO,V. Grewal,"[0, 0]","It's quick, theirs clout behind the name and I haven't had any errors/faults on the three (3) that I've bought thus far. Keep in mind, these are a dime a dozen these days, but not all are equal. Stick to a dependable brand, like SanDisk and spend the extra $1-$5.",5.0,"Dependable, quick and reputable.",1383696000,2013-06-11,545,0,0
AQFZEKYP1P1LT,B007WTAJTO,vharmy,"[0, 0]",Very fast memory card. Excellent price here on Amazon as well. It still amazes me that this little fingernail sized memory card can hold 1600x more data then the hard drive of my first computer. Highly recommended.,5.0,Very fast,1376956800,2013-08-20,475,0,0
A17WDJD8RP754M,B007WTAJTO,V,"[0, 0]",Sandisk once again lives upto its name as the pioneer. This SD card fits the need of today high performance apps and has excellent durability and fast transfer speeds.,5.0,Amazing!!,1401753600,2014-03-06,277,0,0
AK1AHFRNSQOOD,B007WTAJTO,"V. Hokia ""Vtek""","[0, 0]","I got it at a good price, and it is nice to have 64GB of extra space for media to use in my phone.",5.0,Who could not use more storage?,1385510400,2013-11-27,376,0,0
A1II1343KW7I05,B007WTAJTO,Vicente Santorsola,"[0, 0]","Acquired this card a month ago for use in my phone Samsung Galaxy S4 and only have taken issues with it.The micro sd card is really bad, the camera takes a long time to be ready and repeatedly resets the phone. Absolutely not recommend it in my previous phone (S3) used a micro sd card 32GB Samsung brand and never had problems with it.To correct the problem of instability recommend formatting the card, I did and the problem remains the same.Live outside the U.S. and I must acquire excellent quality products because the cost of returning it exceeds the cost of the product.Next time buy a card SAMSUNG brand that never gave me problems.",1.0,Very bad card,1370217600,2013-03-06,642,0,0
A3KF3RWPANR3FI,B007WTAJTO,vic,"[0, 0]",For this capacity and price you can't go wrong.  I'm not sure what class this is but they recommend higher class for video. I would recommend this product. Good luck,4.0,murr-murr-eee card,1379635200,2013-09-20,444,0,0
A28ZUMBQYB6K6J,B007WTAJTO,Victoria D.,"[0, 0]",Great little micro sd card!  The 64 GB of storage is awesome.  Very dependable brand.  I have this brand  for other devices and always works like a charm!,5.0,Great Storage Card!  Very Reliable!,1394496000,2014-11-03,35,0,0
A2CZLJ6W1AUJZM,B007WTAJTO,Victor Johnson,"[0, 0]",Works great in my Samsung Note 2 and Samsung Ativ 500T. Just slide it in and nothing else to do!,5.0,Fast and reliable,1363564800,2013-03-18,630,0,0
A2NBXW6ABG2PNT,B007WTAJTO,victor m flores,"[0, 0]",Bought this over a month ago and it still works great. been using it in my gopro 3+ snowboarding taking some heavy falls and have had zero issues!,5.0,excellent deal,1394496000,2014-11-03,35,0,0
ALL6JTA9JI3TL,B007WTAJTO,Victor Santana,"[0, 0]","Memory arrived intact delivery was fast and I use it now with my galaxy i9505 LTE s4, funciana to perfection and longer will be able to record all my videos",5.0,good product I recommend,1401840000,2014-04-06,246,0,0
AYIALD5O0YM9Q,B007WTAJTO,videowatcher,"[1, 2]","I installed this card in a Nook Tablet and attempted to transfer videos to the card from my Windows xp computer - - some transferred okay, others not. Thinking the card was defective I bought another one (same card type) and installed it with the same result. I have had no problems transferring videos to this card from my Windows 7 computer.",4.0,Compatibility problem with nook tablet and xp operating system,1372032000,2013-06-24,532,1,2
AP08X0G5TBNBO,B007WTAJTO,"Vikram Rao ""Viks""","[0, 0]",What you buy this for is in there. 32 gb fast writing speed etc. happy with product. no issues yet,5.0,Good product,1367020800,2013-04-27,590,0,0
A25FRQXRT1RC0S,B007WTAJTO,Vildo H Selgado,"[0, 0]",Great for my LG Optimus G and super fast transfer speeds. And no lagging for the games the many 3D games on my android.,5.0,Fast.,1390521600,2014-01-24,318,0,0
A59DOB4UY2K9T,B007WTAJTO,villapoo,"[2, 2]","Bought this for Samsung Galaxy S3 in Fall 2012 and that card works perfectly to this day.  Bought the same card in May 2013 for Galaxy S4 and it continuously mounts and unmounts.  Sometimes it is not even recognized by S4 or PC.  Amazon is awesome and pre-shipped a replacement.  It did the same thing, though.  According to Cnet, Sandisk acknowledged a &#34;manufacturing problem&#34; with these cards back in January 2013.  Said it was fixed, but the bad cards must still be sitting in warehouses.  Returned both and ordered Samsung's 64gb micro sdxc card.  $12 more and slightly slower read/write specs, but works perfectly in S4 and I can't tell the difference in its speeds compared to the Sandisk that works in my S3.",3.0,Awesome when not defective,1368403200,2013-05-13,574,2,2
A3N1KYIQSFUP43,B007WTAJTO,Vinay Tannan,"[0, 0]",Great micro SD high speed card for digital photography (I use in Sony HDR-CX160). The 16G storage can be sufficient for a short program.,5.0,Sandisk 16G 10 MicroSD,1402790400,2014-06-15,176,0,0
AD78KCAW3LUDB,B007WTAJTO,Vince52,"[0, 0]","I use it in my Sansa Clip Zip 8GB MP3 player and now I have 40GB for music.The included adapter allows me to remove the card from my player and add and subtract music using a standard card reader on my computer without having to plug in my MP3 player.When I'm done I slip the micro card back into the player, let the MP3 player refresh itself, and I'm good to go.This card is a class 10 unit so it's also good for expansion ports on Video cameras as well.-v-",5.0,Used for MP3 player to gain more space.,1373760000,2013-07-14,512,0,0
AFYAEUBYLMAHP,B007WTAJTO,"Vincent A. Denis ""Vincent""","[0, 0]","Amazon as the best prices for these, period. I used this card in my Samsung Galaxy Tab 4 8.0.  No issues!",5.0,It's Sandisk so you know what you're buying.,1401148800,2014-05-27,195,0,0
A1FN0L4YDJZW6V,B007WTAJTO,VINCENT A FORTANASCE,"[0, 0]",Good bye video camera. Just stick this in your Galaxy Phone and take high def video all day! TONS of storage for an amazing price!,5.0,Wonderful for Family Movies,1392681600,2014-02-18,293,0,0
AJAE2EKD7R91O,B007WTAJTO,Vincent Cherubino - Bhazard,"[0, 0]","Great speed on both my DSLR and Smartphones. Great Sandisk quality as usual.Although other brands may be cheaper at times, I normally look to Sandisk first, and will usually buy it over other brands unless there is a large price difference.",5.0,64GB at a good price,1401494400,2014-05-31,191,0,0
A2FAFJLI5G0U86,B007WTAJTO,"Vincent O. Paragone ""Cool Geek""","[0, 0]",Product arrived on time as expected and worked exactly as advertised. A good buy on a product that will be used as part of a surveillance system.,5.0,Great Price and delivery,1400025600,2014-05-14,208,0,0
A17CW8E19FYJF8,B007WTAJTO,Vincent R. Kudirka,"[0, 0]","I purchased this SanDisk 64 GB memory card so as to get the full benefit for my Samsung Galaxy Note 8.0, when I received it from Amazon, I just inserted it in the Note 8.0, and within seconds, it was recognized (shows as 59.47 GB) and I installed ebooks, Magazines, music, pdf files, photo's and several full length movies and still have much more room to spare.  The price was right and I wanted the 10 UHS-1 speed so as to take full advantage of my Note 8.0.  SanDisk memory cards have never failed me so I'm very pleased with this card.",5.0,Excellent Memory Card,1371945600,2013-06-23,533,0,0
A2X6PICHHEG86Z,B007WTAJTO,Vincent So,"[0, 0]",with the black friday discount the price is great. i got free shipping by bundling other items to meet (over $35) free shipping. comes in sandisk package so it is nice to know it is not a black market knockoff. i bought 2 of these babies.,4.0,best price i could find,1386115200,2013-04-12,605,0,0
A3E1KHLGW659JH,B007WTAJTO,Vinnie,"[0, 0]",Tons of storage and the read and write speed it an added bonus. Blows people away how quick my phone's ready to take the next pic.,5.0,Just what I needed,1381536000,2013-12-10,363,0,0
A3TXA107MAOKW7,B007WTAJTO,VinnyVino,"[0, 0]",Sandisk is the best out there and this ultra is even better!  Currently using it on a dashcam I have installed in my vehicle.  Its a shame smart phones seem to be going away with external memory so they can eventually start charging you for cloud storage.,5.0,Sandisk is the best!,1386720000,2013-11-12,391,0,0
A3T9OP3YR1NZCS,B007WTAJTO,"Vin Tej ""VinTej""","[0, 0]",It works fine so far - easy to quickly upload data on this microSD - bought this for my daughter who uses this with her Samsung Galaxy Note tablet that was also purchased on Amazon - will update if I see issues.,5.0,It works fine so far,1383350400,2013-02-11,665,0,0
A1E3L17KTUHUTS,B007WTAJTO,Violeta Martinez,"[0, 0]","I have nothing bad to say about these little guys! They arrived as expected, they fit into the devices and they work as stated! :D",5.0,All good!,1390867200,2014-01-28,314,0,0
A3TMDFXM1Q2TQJ,B007WTAJTO,Vista2020,"[0, 0]",Works perfectly. I can take the microSDHC from my Galaxy Player and use the adaptor to plug it into my iMac with no problem at all.,5.0,Works great and at a good price.,1384819200,2013-11-19,384,0,0
A221HTD29MIAKU,B007WTAJTO,Visual8,"[0, 0]","Works perfect, has no archive issues at all! Looks and feels pretty durable! Recommended for high end video and photography devices!",5.0,Great card!,1401062400,2014-05-26,196,0,0
A13IIHXY0QX4Y4,B007WTAJTO,VIVAVAIO,"[0, 0]","I have tried to copy out the files and it is an astonishingly 40MB/s  Not sure why others are getting such low speed read but it think it is the computer.  Mine is running Core i7, SSD and 16GB ram.  Probably it is why so.  Nevertheless, will see how durable is this microsd card.",5.0,Its 40MB/s!!,1356566400,2012-12-27,711,0,0
ADQQ9XG3LHL42,B007WTAJTO,"Vizeroh ""Vizeroh""","[0, 0]",I bought this awhile back. and I must say it worked just fine and exactly what I needed. its nice.,5.0,Worked great.,1394582400,2014-12-03,5,0,0
A2AANPWPOUTVJE,B007WTAJTO,vjekox,"[0, 0]",I have it more then half of year now and still can not believe how they manage to fit 64GB on that small piece of plastic.. :),5.0,tinny but powerful..,1398470400,2014-04-26,226,0,0
A1UVZTJ62GOLL5,B007WTAJTO,Vlad,"[0, 0]",It writes according to SanDisk app test only with the speed of 16mb/second. I have expected a little more than that.,3.0,16mbts\sec,1385078400,2013-11-22,381,0,0
